Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],time_interval
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1739.94518671625,1691.65793105366,1659.14491755225,1655.84267979876,1688.2324838968,1725.5023808074,1782.99444097674,1829.71862018506,1776.98454210796,1794.12979092994,1831.69920764816,1848.01493812054,1877.56165295031,1933.6479796641,2020.12970025553,2079.33182909941,2149.00626733381,2246.68988734011,2300.85610511211,2291.62275958927,2415.78357525384,2464.68434755026,2589.13439733684,2717.67977655782,2843.84360391676,2974.29691673713,3130.91064086023,3289.47226809885,3439.10052334951,3589.61363648629,3195.53888262264,3328.04235516784,3528.33042834523,3667.56553714902,2.25961966587554
Poland,POL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5111.3453296443,4735.9276980893,4840.16858549117,5008.34908886395,5262.31523522496,5628.44623895876,5968.11435672164,6348.84121749564,6641.0853123273,6950.79773500139,7344.12076059522,7438.60343541903,7593.55965522649,7864.51826399203,8261.2274414471,8554.69389731032,9084.94921446234,9731.76945440355,10139.1191437268,10419.2148703063,10755.6564372745,11291.9035865592,11466.4159300003,11571.6148487478,12024.6095070994,12560.051419682,12936.5732568387,13599.8180191148,14408.384388723,15053.2323676784,14774.989199307,15863.2311070414,17178.6683428459,17269.9941729939,3.68941791298229
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14572.2883800743,15243.9300420508,15421.9948914487,15088.4139631035,15193.0547380182,15788.983105782,16280.9371518353,16921.7219436809,17645.9058269451,18231.8397637454,18795.0311479834,19025.6956905388,19067.6554332118,18819.4437376393,19110.3208431632,19224.0346513314,19501.2330070103,19950.8440966199,19985.6983319711,19343.2800499088,19670.3610686333,19365.1816488681,18654.9575281944,18584.5540451703,18833.0518281692,19250.1065376852,19700.9100016775,20441.4858041084,21057.6174784232,21617.411624379,19802.2289134663,20807.5276813416,22125.9391947109,22377.6661237872,1.2998234680876
Post-demographic dividend,PST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,27835.4790661483,27915.1823651454,28249.1644666556,28392.3293091591,29116.2221639031,29742.6782455355,30444.1574263069,31323.2572912775,32055.617308714,33028.7075853905,34190.3112001365,34549.0434248625,34902.6510863925,35431.0728825697,36381.5505658011,37201.5034498488,38082.799716332,38823.9715069198,38728.6170306158,37224.4446871981,38130.8968652585,38660.6602384591,38983.6020504195,39399.3714766235,40009.8047734784,40717.0989510663,41261.9125091042,42118.2547123651,42913.4484995818,43546.4321112168,41596.7737665192,43896.7745457048,45048.779838362,45600.1057934204,1.49575334586243
Pre-demographic dividend,PRE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1127.15622176807,1008.99772046779,1004.60686231471,969.646703265449,938.307625768961,938.048189551593,965.038497777887,999.737575353108,1040.65331648561,1055.05757724654,1083.32727146795,1099.16251853045,1129.87317013034,1088.1327857325,1183.29886442073,1217.72112044736,1256.98056399963,1297.32401965387,1341.2337615873,1365.8693260572,1413.37050040432,1431.15399514248,1448.060257799,1487.93715853578,1518.85702888097,1524.75727930826,1517.95219065893,1499.74398896623,1496.4625401909,1503.92767148439,1425.63907860515,1431.58238004766,1452.12334893087,1447.85739742562,0.758748375329773
Puerto Rico,PRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18733.6452536863,19030.2415359881,19770.7684693743,20515.5207151284,21176.6701694708,21936.4179224341,22193.5791392757,23061.3345012501,24197.3097505137,25374.1017092522,26131.963075211,27722.3671929856,27940.3826166867,27937.8165878003,30375.7895781623,29815.2164197823,29519.7386832555,29347.8460011415,28976.1310397467,28565.767919716,28592.0775837897,28820.9780542122,29180.366828561,29426.1119191935,29554.5785374075,29763.4883013861,29961.5430101514,29809.2349889347,29686.968854595,30181.1498485361,28145.0053474362,28416.7798983171,29819.888444393,30122.8412253197,1.4392806364461
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39989.1725068618,38048.5505308194,41028.8040336558,39256.6718450154,38649.2982642064,38466.423086107,39076.8867625833,48836.8445595581,51473.1139683519,50850.8129637985,52157.7633475495,51565.0475548591,52606.1781648032,51987.0992909458,59634.733773585,58757.9926687326,61985.6992317129,60261.4317478575,60478.9035175353,60730.1247769397,68253.0658889652,73493.2689544236,72870.3737957496,72012.5495510667,69723.7273748036,66984.9102002396,64233.2622149736,60551.0200448825,60080.696551117,59621.3816442612,58476.1994319533,61022.5028952733,63428.3640948178,..,..
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5017.16138985637,4407.15276527475,4057.25835086292,4124.89765987308,4293.32333202613,4570.18513127019,4762.47670096,4544.60623011588,4461.58427396125,4451.76207142467,4567.23967694458,4873.09281367075,5246.17043689576,5407.85551291129,6005.91637665238,6325.22128791304,6873.66072276808,7480.58078560976,8314.23233540343,7921.22001948902,7657.54237921983,8042.90341965965,8234.30460170069,8287.24965704914,8661.12203485529,8976.9544892648,9286.59615127044,10106.0176071988,10778.4483512826,11252.8856152959,10898.9214214222,11607.4025957948,12131.7362531908,12386.4614421177,2.73860528295579
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7849.51904296875,7432.021484375,6345.912109375,5798.91455078125,5071.74267578125,4862.646484375,4686.86279296875,4760.33935546875,4515.50927734375,4819.38037109375,5323.66650390625,5618.95556640625,5910.171875,6370.45361328125,6856.67822265625,7323.38525390625,7949.89697265625,8640.40625,9093.7001953125,8381.8681640625,8755.1201171875,9120.8203125,9464.0107421875,9601.537109375,9493.8125,9277.7138671875,9269.3193359375,9418.9140625,9674.787109375,9882.0244140625,9632.3251953125,10206.9453125,10030.0390625,10420.5712890625,0.858574544006747
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,371.003570407888,353.668320021103,366.050600109577,325.835509367926,190.330747804736,304.701524477768,290.918245980232,290.116058895238,305.924059304325,315.453436257324,337.6274440287,361.198504301408,401.602905330255,401.073544068691,419.971375670188,447.424676320357,475.857695752469,498.568768982404,539.55101160381,558.324271513843,583.85359435356,614.353691688382,651.22535507744,665.927846925102,690.385844477624,733.813379277367,758.860236057421,769.286201879047,814.719960383902,870.624098750541,821.329261379564,889.167990929154,939.728149535271,994.225755125072,2.9871291284825
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2547.01972379482,2480.84140562147,2459.86983974178,2537.36780829358,2447.93772273122,2584.50482128868,2741.65748087489,2731.01620237097,2762.45914048705,2794.54229912357,2908.1884721521,3097.4868642359,3253.26706678781,3408.05637117681,3501.44727053199,3722.96866213879,3787.22837144082,3783.6762943531,3891.48478167141,3842.57597132629,4046.58528710251,4166.40723111133,3975.0180776793,3943.15999402887,3933.41618244538,4048.46711296568,4329.72767085525,4346.50459079704,4277.34201549273,4421.29454588713,4223.58817209183,3855.80793268071,3591.80494763263,3822.16026355624,1.22997526332214
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,48795.3486312051,51629.371299657,55433.6490985411,55756.9622866732,57764.6594684121,56630.7159372401,57524.1630552767,59123.7885954779,59705.9226374218,61059.4768860734,64511.0742209901,63502.1267518131,56289.8568729217,52284.5443800116,46628.6847002287,42510.5754754349,41983.4294674164,41558.6988188836,42281.8112549264,42935.4173355122,42765.6998158484,43277.5014149123,44143.0456414726,41415.6669633221,45269.4740489481,..,..,..
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,988.690821411186,978.283097831591,965.028283487747,956.356324470119,958.815568215845,960.273277576886,957.870360503454,951.643562006941,960.543753726171,970.546650797338,961.968733399977,974.202948906735,982.860086153493,1037.21261375161,1047.11107880631,1088.87159390482,1156.4787137018,1169.51683222418,1212.66886050699,1223.71345963847,1214.10630000585,1212.38187637471,1222.56440637853,1259.73243333738,1296.51159836976,1292.73305546523,1336.3470088619,1368.54514984246,1406.1033821349,1412.66966046381,1422.94882843561,1420.95029628755,1395.15752802692,1361.73245026469,0.970095039937056
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17884.6649290355,19766.6003700225,19808.9350762612,18920.10001385,18486.0741332054,18013.9809781929,17992.407248227,17709.1857536753,17746.1076335333,16641.6964614609,17139.192992248,16518.8189382549,15671.733789485,17036.382305887,17995.0493640486,18425.0795184924,18203.7417820185,17825.6412984903,18223.6736037842,17192.6816215925,17489.2292685608,18936.1559554015,19526.1095223715,19600.7238416633,19940.4831412099,20442.3625620084,20412.2317972204,20130.2155980747,20284.795680432,20044.268607689,19235.2422681203,20237.7131446296,21478.8165337121,21006.1511726629,0.487489909178965
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1015.03710671872,1012.70274091376,997.73664556502,983.912589343677,957.688033040387,984.824079893854,980.77452159288,987.407914045813,1021.94189643397,1061.28315685303,1076.89230450131,1096.89542159808,1071.45845067116,1103.90288694304,1126.63551243614,1145.70763618967,1142.29495622983,1144.06782288587,1155.55093097323,1155.992058669,1163.22758829564,1147.09296053751,1160.91753870308,1157.11512984575,1196.16430771783,1238.12639978389,1281.54612063228,1339.56800118014,1384.64207468007,1409.97082080725,1391.04695489477,1443.38454297141,1460.49490330396,1476.4451720207,1.13549126543951
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,2781.24634834135,2958.40012566404,3180.51332310152,3299.25947849267,2999.1686181672,3193.25900294056,3418.78954035622,3640.27502690207,3808.09410250362,4161.59520343493,4404.95987537627,4648.19702000642,4967.61971551375,5270.95832317372,5147.56897325867,5206.08676066596,5354.20042915943,5343.57882527263,5524.96786533256,5462.73477497385,5588.9794435877,5805.89806200667,5959.52130391171,6261.52570046486,6567.90805482597,6552.08439071824,7125.21858226991,7493.16180160028,7736.46385211174,..
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8779.85231314913,8902.83798776266,9497.7554107084,9981.2446035158,9481.8805265777,9388.81967720743,10177.0904671696,11284.8459766598,11339.3481297046,11326.9386083063,11703.7535246117,11427.9413083015,11218.2606464315,10677.9692081272,10412.0868936027,11297.3118190493,12105.4475265558,13112.8210098816,12473.2921769121,12116.3783687977,12313.5566919249,13843.7116081878,14135.0010570653,14050.3135581314,14395.6158118771,15333.1051727105,16962.6753972731,17921.5731976918,18628.1862276696,19481.6461053742,17048.361729788,17005.0422063679,16188.7813275605,16715.2650923889,1.95109937156734
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,549.574805432391,555.719368978289,458.075705909774,465.007500867029,453.916427558882,416.716134846028,421.759705381561,391.776520061736,394.742004433652,384.752685171399,400.598934284692,354.089391288994,423.340981615189,445.230359394452,458.446874049514,465.778404690118,475.157147312293,501.881016671066,515.983575153055,518.167904422153,537.378976443652,554.538642938214,622.256768199373,734.354168837521,748.928417330152,581.293411814954,603.408938039901,611.083994807401,617.529519430669,634.985615716206,608.338120204502,619.269223322176,626.902043510272,634.737189557464,0.436564061506065
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,23272.7000932159,24132.7153290621,24973.4311358112,27139.9524278985,29220.2727915476,30379.8991144598,31349.3171805131,32835.2518506082,31043.108180076,32557.0469904063,34890.0811365168,33597.8690808226,34598.8267483781,36709.7965038255,39856.6356222613,41798.4880834671,44159.4101820552,46178.8139470199,44601.5799302699,43331.8746638962,48752.0515441859,50713.5326393594,51679.352717333,53298.9728558286,54681.9336458253,55645.6068614606,56899.485124515,59414.6549459103,61216.1250918658,61333.6563161696,59144.3539186758,67638.6459886659,67948.8928271514,65422.4603166668,3.13207462306718
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36729.7096639629,38107.6275886335,40600.9243087919,39733.4998324653,38089.8152723971,37584.9804490121,36519.9926615273,36715.4916829871,34280.3454755321,31668.1363245556,34507.7201076267,29391.9908884203,30467.1222332041,33305.6318630742,34207.9512812081,..
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8360.77570970534,7136.76160956771,6654.90412722313,6755.5989457269,7146.60268298447,7542.11102831392,8024.38753090397,8484.2207773607,8818.21082633927,8799.88587594508,8914.59898415289,9221.521860824,9640.86530132502,10177.7214189548,10717.1731711207,11425.9001472696,12395.7521809663,13734.4555495321,14487.7065317766,13679.0844080915,14584.2606782101,14954.577975505,15126.0352987762,15205.3955780546,15600.3671671802,16390.8821748507,16687.9844571492,17151.652477668,17818.2341072167,18240.9937197683,17618.5013397047,18498.3602667545,18898.0428440638,19217.4739848985,2.52202653783811
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,13612.8483614472,12393.4255015873,11733.4865230644,12095.9090367003,12755.0651899695,13276.0730865709,13709.8774257127,14421.5753234248,14927.0344967417,15711.81638306,16240.6568860495,16736.6666048821,17301.9338072883,17803.3779818988,18567.5622059245,19239.3999078218,20280.1519045957,21574.7534360106,22296.7049968231,20428.1698595221,20612.5895305308,20746.988405299,20157.0052544663,19922.474290455,20453.8333877187,20890.1664304173,21541.176421949,22563.7589398118,23483.529124564,24142.0895708359,22963.9334110233,24786.7912075572,25349.7585533515,25643.352291199,1.91900087536414
Small states,SST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7050.1020337934,6965.59013610068,6891.10444711524,6988.40709358159,7121.97975131231,7360.24585688,7551.26464028912,7756.74944087419,7978.41653961905,8106.41266127075,8460.36938357543,8578.2857173249,8731.96802051429,8954.42689365029,9228.69259521068,9506.45335193232,9916.24533478378,10309.4568129382,10342.6632300383,9867.95186116531,9993.07118975029,10182.4829235041,10256.5703398248,10288.6055151636,10401.117327805,10568.2406997506,10783.5266918773,11103.8395156948,11376.3249875656,11644.2935712562,10805.8798921572,11452.192813703,12203.9810091802,12626.8186696525,1.76600281282007
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1846.20854819701,1899.66377458673,2078.89386762387,2099.95157839402,2205.16070705895,2358.50090855649,2328.93448055226,2243.82488145149,2211.02032268861,2142.10747223183,1790.37374903463,1608.94123104855,1527.93025970643,1590.70567135502,1674.55116518248,1757.88964213206,1790.0335649307,1814.04960295072,1884.48600757669,1895.00980410625,2030.66047615108,2129.03211193063,2127.58004418029,2182.87688859711,2153.33551212503,2134.80541826155,2197.98817788824,2210.91151030765,2217.81727876586,2203.96286598146,2079.54030646397,2082.66777880845,2084.34705555229,2099.02954839964,0.388912167844224
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,346.109887320172,370.42076391199,355.038812933473,358.467250322168,280.143320624077,281.178149518219,293.169363580736,286.587104502423,293.234211023032,302.397535330196,311.383918769025,320.681467327335,332.667832210846,345.312606513395,356.738598146246,369.329502869138,381.701005970293,395.051334416433,409.462715564918,426.252828746848,443.571311371421,465.897882178206,488.156621194076,459.704074340481,477.339569475404,507.482915467098,520.069997904869,547.622659113008,543.977580741326,543.612617001802,511.879808826483,512.448925990392,509.075021001872,509.079989552448,1.16923889865126
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4643.22231499389,4479.85187058929,4294.90291742528,4269.70016355266,4330.71147687187,4392.07004112001,4511.64124389134,4565.21665824426,4531.29598669759,4588.7560281192,4735.66553181957,4820.64433895753,4953.7364473103,5052.90993956202,5233.86627685538,5458.23016635984,5708.82308621003,5954.16804814954,6074.94267195276,5910.78824576381,6018.23075370279,6130.97136731323,6194.99275876379,6263.10433363432,6252.31797718806,6204.92990145846,6185.74604725477,6233.18710776586,6253.11899645914,6188.70355773203,5748.89784488027,5959.44365737965,6022.42750832719,6006.45285746237,0.780078114890502
South Asia,SAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,582.446556506468,581.891652602982,602.30182871854,614.316279192483,636.586812343321,665.751139230497,695.906539234344,707.141169693535,730.852086937498,770.369099986783,786.618124524234,805.243496766092,819.351896566505,862.059771492602,911.019456798286,964.114061221992,1021.24613455648,1077.93508261881,1097.43058679754,1156.70048704808,1223.85303450255,1267.33195267052,1316.92177978441,1377.52660754336,1453.10588553898,1539.5941449215,1639.43934871163,1725.06322658121,1812.81081426728,1862.63401440969,1757.51252254822,1892.05969408879,1993.21703890837,2098.84596464212,3.88456211899438
South Asia (IDA & IBRD),TSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,582.446556506468,581.891652602982,602.30182871854,614.316279192483,636.586812343321,665.751139230497,695.906539234344,707.141169693535,730.852086937498,770.369099986783,786.618124524234,805.243496766092,819.351896566505,862.059771492602,911.019456798286,964.114061221992,1021.24613455648,1077.93508261881,1097.43058679754,1156.70048704808,1223.85303450255,1267.33195267052,1316.92177978441,1377.52660754336,1453.10588553898,1539.5941449215,1639.43934871163,1725.06322658121,1812.81081426728,1862.63401440969,1757.51252254822,1892.05969408879,1993.21703890837,2098.84596464212,3.88456211899438
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2287.56504908164,2297.36295133232,2302.52029431863,2082.35996433619,1074.654868133,1171.48237870724,1199.42104478047,1071.77776475545,..,..,..,..,..,..,..,..,..
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18969.8086426392,19403.3303796801,19487.9512119662,19187.1823103537,19551.1452944731,20001.790799896,20448.6014871574,21117.0185808291,21953.667519614,22846.7177460286,23937.9685518675,24707.3670736861,25026.0864710207,25310.4563874129,25654.3365515924,26145.8085786196,26762.2672557942,27218.4492597353,27025.2949432871,25778.9564650653,25702.3468448149,25402.6050717462,24634.9620884239,24368.9682370919,24783.0829468685,25754.36102944,26514.3248119679,27239.3524364815,27739.8647682529,28087.8979203438,24829.6485910222,26391.5972251563,27702.7452993409,28046.9506444221,1.18494308515699
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1320.63735449785,1364.53204007704,1407.77008539644,1487.92491205946,1555.010257805,1625.57106753169,1673.99508371873,1768.99657432231,1840.96789310421,1908.86642521177,2011.98047068636,1965.82091122656,2023.39393567496,2122.2151440587,2216.27205437473,2332.65231790321,2486.64762174852,2628.1568031565,2756.12197984815,2826.23541535354,3025.30115104182,3257.44744034531,3512.13425627403,3634.61702853361,3846.82623839724,3990.35311739446,4174.63699572818,4427.54255069831,4495.71046284418,4458.43442725849,4229.74959441854,4360.56692396976,4035.6526670538,3968.67636479424,3.33429747076087
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10086.0970616468,9920.97209534315,10253.9498438878,10806.8861319125,11229.7349793395,11681.5566356166,12207.1623308969,12873.2000958056,12644.2900516015,12878.1793094406,13973.2505672094,14539.4217963652,14649.7174570403,14022.8676239043,14536.6210944054,15901.94282231,16350.774129037,16399.6460710834,18178.3673909476,17515.777090111,17480.2286956191,17696.3648517856,17549.4743129528,18535.9832217722,19892.1008189404,20029.759828881,20818.3420757743,20865.6482479611,21294.3919320404,21919.7815215201,18581.3806573826,18684.6302940347,20628.6863992893,21292.702560944,2.26426201281642
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8155.51105316406,8074.53671170321,8588.59731913931,8512.24067982272,8535.38575135019,8582.73556931965,8740.57287866167,8596.98573153127,9055.81889666638,9215.3540671155,9147.93739732534,8775.97599798909,8746.89221776866,9050.1072323784,9637.35896111175,9531.25277412109,10055.8288466956,10161.9612139531,10597.9753415291,10230.6832658196,10189.5655294429,10555.7411281247,10484.634301965,10223.9811516766,10330.4085611699,10292.7335300088,10597.8824218097,10909.6702494073,11178.8613288299,11062.5352454558,8321.25357437874,9317.41411861472,10988.9714280724,11314.734327866,0.992157265443457
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3758.27497742535,3791.0782218774,4017.12727749587,4173.17805438566,4109.43028585693,4419.67409449454,4472.05203349951,4629.37128109615,4823.4067226929,4961.5241025767,5050.90915138177,5146.98910394809,5431.07598246641,5812.00811368855,6078.02296963422,6260.69047925972,6735.77894225757,6997.47439722418,7058.14246280887,6991.03304423014,6711.00529437643,6707.4425167714,6824.78599236034,7034.04090288865,7157.82338507939,7386.74663845115,7730.67591072922,7873.44203970602,8144.15082058925,8225.93643709591,7940.45468563647,8023.31398028855,8629.53134407625,9170.74946732761,2.70320892045872
Sub-Saharan Africa,SSF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1276.59132952538,1247.05117342791,1209.73484909371,1167.82628114277,1149.12254803586,1156.57031906747,1184.05138650512,1200.87964949895,1199.76378162744,1194.92538287847,1204.56301713878,1222.44561377175,1265.80340384445,1282.47135710735,1330.95092542185,1373.46945843857,1417.58836261727,1464.23813089245,1498.37496637659,1504.04553213811,1550.89285536517,1575.50917442522,1582.99784263045,1618.69683555758,1651.86309893244,1654.27280706483,1630.4382992226,1627.39126544127,1628.56962983334,1628.43906622736,1555.15346864771,1580.48722110119,1597.72529646842,1604.26596825032,0.69234184650979
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1275.58075306156,1246.03348854282,1208.65539999182,1166.68329833319,1148.04162149002,1155.5150754249,1182.9114805799,1199.6181573823,1198.50304162545,1193.67343654063,1203.28775341687,1221.23831612487,1264.62211631306,1281.39941882408,1329.94768510031,1372.39681819667,1416.43984271906,1463.01346974292,1497.22869494946,1502.96299280178,1549.79457648388,1574.32276637219,1581.80506237737,1617.52594175074,1650.67679527017,1653.00584689775,1629.03721398284,1625.92322746926,1627.06371933062,1626.88490231094,1553.82834054124,1579.19092318988,1596.28099809112,1602.80846970069,0.691987322966171
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1276.59132952538,1247.0511734279,1209.73484909371,1167.82628114277,1149.12254803586,1156.57031906747,1184.05138650512,1200.87964949895,1199.76378162744,1194.92538287847,1204.56301713878,1222.44561377175,1265.80340384445,1282.47135710735,1330.95092542185,1373.46945843857,1417.58836261727,1464.23813089245,1498.37496637659,1504.04553213811,1550.89285536517,1575.50917442522,1582.99784263045,1618.69683555758,1651.86309893244,1654.27280706483,1630.4382992226,1627.39126544127,1628.56962983334,1628.43906622736,1555.15346864771,1580.48722110119,1597.72529646842,1604.26596825032,0.692341846509791
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,791.589294433594,835.550903320313,876.652465820313,901.717102050781,889.03759765625,917.762451171875,948.710266113281,1094.54992675781,1116.26525878906,1123.28955078125,1160.33764648438,1201.35119628906,1239.50402832031,1282.81799316406,1312.67370605469,1347.44567871094,1392.07580566406,1425.59375,1434.08386230469,1351.802734375,1362.701171875,1449.43676757813,1352.86926269531,1347.4755859375,1371.69604492188,1355.12609863281,1359.1748046875,1324.982421875,1248.95727539063,1186.90600585938,1112.7216796875,1062.83142089844,1025.3212890625,878.65673828125,0.316217023747422
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6470.82999734234,6594.02107003188,6564.53295277711,6083.32452939451,6228.61969228974,6114.76736520243,6045.89409040243,6262.76659949137,6283.84926018859,6081.17885727354,6098.18607704988,6244.84860724153,6312.56816447397,6602.18288741065,7068.07610923191,7305.32726713114,7642.65101493012,7943.17894604159,8179.46315547805,8331.57884081956,8664.45727035674,9070.51556472402,9214.99181747904,9387.14960649868,9316.39198498832,8907.83725830091,8383.23003948867,8426.03049835243,8751.28397676744,8756.33028870617,7275.51159620534,7029.77161791138,7141.96043605714,7229.40964685994,0.335918167585757
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34570.3057339939,33941.9851819102,33352.5383635834,32474.4299146671,33511.6487224481,34648.1189154575,35139.4029916108,36197.6342064807,37737.4622753825,39309.5970016519,41117.1524303504,41601.3076782847,42377.119637975,43194.9261684047,44891.323206397,45990.3743263984,47864.8108642309,49145.1958332412,48544.1158941036,46043.4809449994,48369.9100407876,49539.9726076492,48885.5484179725,49048.8187500238,49855.301012313,51545.4836095322,51955.8610703634,52576.8102821051,52983.0068617482,53490.3518198746,51952.6731328342,54816.005848573,55894.1619424147,55521.4327527749,1.43567886098864
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,70063.8516904882,68559.9381759437,67778.5474864057,67079.4643889041,67391.8443342897,67264.9112941914,67284.1091295952,68640.0744509045,70510.0254673626,71341.3428528522,73749.9388039148,74439.463600957,73824.3848823894,73254.952914928,74718.6836114474,76282.9839647849,78893.8077357762,81254.1700504637,82481.068036134,79585.5215942023,81315.4228645667,81874.3361860796,81964.8864216996,82479.9215356402,83394.3711423724,83806.4476003837,84611.0998479606,84967.5885484699,86756.6021294513,87123.6604363226,84637.0132313179,88520.3220012179,90057.0359422233,89942.537545472,0.756860610359385
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,944.667569631768,987.387800880519,1083.75897074599,1118.07073769964,1165.52084421124,1213.35689721274,1296.75155279112,1326.27088767547,1380.03056399744,1297.45516567865,1273.66498240518,1254.66760688078,1271.15057613221,1328.11594963607,1382.68690566971,1429.14351872873,1435.71194427749,1424.04006493819,1434.36865607472,1494.5892260765,1536.26736988782,1552.72113339159,1150.08203011645,891.368635934704,856.166233920089,857.417884760688,812.690278508957,805.999576294994,802.430209355374,781.318333469391,754.575939265083,744.604884868047,..,..,..
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1308.3203184382,1185.14483287343,826.590773534264,683.585413793428,529.992918308874,455.385564365232,371.830220574611,373.044096581937,390.327896372619,402.62592581233,430.340980389874,461.577964559218,501.034883995836,545.251856078225,590.031123878776,617.938830402477,649.177034242198,687.062106086385,727.551285300019,741.354128556998,773.673871894232,813.523394565951,855.680040675314,898.644267624329,937.003412115775,970.362547188452,1013.39117468785,1060.99682347512,1116.29302105025,1172.07905437221,1197.2106250504,1281.96084404426,1356.31721438677,1441.26806083608,0.29327033050221
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,539.56494140625,536.752868652344,526.420776367188,516.178955078125,504.301025390625,505.900390625,519.06298828125,526.490417480469,531.982299804688,543.351318359375,552.067810058594,569.900146484375,594.598815917969,617.651306152344,646.256591796875,675.612365722656,699.862731933594,726.5927734375,747.271667480469,767.233459472656,795.046020507813,832.010070800781,844.567993164063,875.112976074219,905.484252929688,929.7998046875,959.852294921875,990.952087402344,1012.49896240234,1039.51049804688,1028.91186523438,1041.75061035156,1057.73901367188,1080.78552246094,2.10509163810843
